minTotal value	# of included sequences	% of included sequences
9882	1	0.00031
9883	1	0.00031
9884	1	0.00031
9885	1	0.00031
9886	1	0.00031
9887	1	0.00031
9888	1	0.00031
9889	1	0.00031
9890	1	0.00031
9891	1	0.00031
9892	1	0.00031
9893	1	0.00031
9894	1	0.00031
9895	1	0.00031
9896	1	0.00031
9897	1	0.00031
9898	1	0.00031
9899	1	0.00031
9900	1	0.00031
9901	1	0.00031
9902	1	0.00031
9903	1	0.00031
9904	1	0.00031
9905	1	0.00031
9906	1	0.00031
9907	1	0.00031
9908	1	0.00031
9909	1	0.00031
9910	1	0.00031
9911	1	0.00031
9912	1	0.00031
9913	1	0.00031
9914	1	0.00031
9915	1	0.00031
9916	1	0.00031
9917	1	0.00031
9918	1	0.00031
9919	1	0.00031
9920	1	0.00031
9921	1	0.00031
9922	1	0.00031
9923	1	0.00031
9924	1	0.00031
9925	1	0.00031
9926	1	0.00031
9927	1	0.00031
9928	1	0.00031
9929	1	0.00031
9930	1	0.00031
9931	1	0.00031
9932	1	0.00031
9933	1	0.00031
9934	1	0.00031
9935	1	0.00031
9936	1	0.00031
9937	1	0.00031
9938	1	0.00031
9939	1	0.00031
9940	1	0.00031
9941	1	0.00031
9942	1	0.00031
9943	1	0.00031
9944	1	0.00031
9945	1	0.00031
9946	1	0.00031
9947	1	0.00031
9948	1	0.00031
9949	1	0.00031
9950	1	0.00031
9951	1	0.00031
9952	1	0.00031
9953	1	0.00031
9954	1	0.00031
9955	1	0.00031
9956	1	0.00031
9957	1	0.00031
9958	1	0.00031
9959	1	0.00031
9960	1	0.00031
9961	1	0.00031
9962	1	0.00031
9963	1	0.00031
9964	1	0.00031
9965	1	0.00031
9966	1	0.00031
9967	1	0.00031
9968	1	0.00031
9969	1	0.00031
9970	1	0.00031
9971	1	0.00031
9972	1	0.00031
9973	1	0.00031
9974	1	0.00031
9975	1	0.00031
9976	1	0.00031
9977	1	0.00031
9978	1	0.00031
9979	1	0.00031
9980	1	0.00031
9981	1	0.00031
9982	1	0.00031
9983	1	0.00031
9984	1	0.00031
9985	1	0.00031
9986	1	0.00031
9987	1	0.00031
9988	1	0.00031
9989	1	0.00031
9990	1	0.00031
9991	1	0.00031
9992	1	0.00031
9993	1	0.00031
9994	1	0.00031
9995	1	0.00031
9996	1	0.00031
9997	1	0.00031
9998	1	0.00031
9999	1	0.00031
10000	1	0.00031
10001	1	0.00031
10002	1	0.00031
10003	1	0.00031
10004	1	0.00031
10005	1	0.00031
10006	1	0.00031
10007	1	0.00031
10008	1	0.00031
10009	1	0.00031
10010	1	0.00031
10011	1	0.00031
10012	1	0.00031
10013	1	0.00031
10014	1	0.00031
10015	1	0.00031
10016	1	0.00031
10017	1	0.00031
10018	1	0.00031
10019	1	0.00031
10020	1	0.00031
10021	1	0.00031
10022	1	0.00031
10023	1	0.00031
10024	1	0.00031
10025	1	0.00031
10026	1	0.00031
10027	1	0.00031
10028	1	0.00031
10029	1	0.00031
10030	1	0.00031
10031	1	0.00031
10032	1	0.00031
10033	1	0.00031
10034	1	0.00031
10035	1	0.00031
10036	1	0.00031
10037	1	0.00031
10038	1	0.00031
10039	1	0.00031
10040	1	0.00031
10041	1	0.00031
10042	1	0.00031
10043	1	0.00031
10044	1	0.00031
10045	1	0.00031
10046	1	0.00031
10047	1	0.00031
10048	1	0.00031
10049	1	0.00031
10050	1	0.00031
10051	1	0.00031
10052	1	0.00031
10053	1	0.00031
10054	1	0.00031
10055	1	0.00031
10056	1	0.00031
10057	1	0.00031
10058	1	0.00031
10059	1	0.00031
10060	1	0.00031
10061	1	0.00031
10062	1	0.00031
10063	1	0.00031
10064	1	0.00031
10065	1	0.00031
10066	1	0.00031
10067	1	0.00031
10068	1	0.00031
10069	1	0.00031
10070	1	0.00031
10071	1	0.00031
10072	1	0.00031
10073	1	0.00031
10074	1	0.00031
10075	1	0.00031
10076	1	0.00031
10077	1	0.00031
10078	1	0.00031
10079	1	0.00031
10080	1	0.00031
10081	1	0.00031
10082	1	0.00031
10083	1	0.00031
10084	1	0.00031
10085	1	0.00031
10086	1	0.00031
10087	1	0.00031
10088	1	0.00031
10089	1	0.00031
10090	1	0.00031
10091	1	0.00031
10092	1	0.00031
10093	1	0.00031
10094	1	0.00031
10095	1	0.00031
10096	1	0.00031
10097	1	0.00031
10098	1	0.00031
10099	1	0.00031
10100	1	0.00031
10101	1	0.00031
10102	1	0.00031
10103	1	0.00031
10104	1	0.00031
10105	1	0.00031
10106	1	0.00031
10107	1	0.00031
10108	1	0.00031
10109	1	0.00031
10110	1	0.00031
10111	1	0.00031
10112	1	0.00031
10113	1	0.00031
10114	1	0.00031
10115	1	0.00031
10116	1	0.00031
10117	1	0.00031
10118	1	0.00031
10119	1	0.00031
10120	1	0.00031
10121	1	0.00031
10122	1	0.00031
10123	1	0.00031
10124	1	0.00031
10125	1	0.00031
10126	1	0.00031
10127	1	0.00031
10128	1	0.00031
10129	1	0.00031
10130	1	0.00031
10131	1	0.00031
10132	1	0.00031
10133	1	0.00031
10134	1	0.00031
10135	1	0.00031
10136	1	0.00031
10137	1	0.00031
10138	1	0.00031
10139	1	0.00031
10140	1	0.00031
10141	1	0.00031
10142	1	0.00031
10143	1	0.00031
10144	1	0.00031
10145	1	0.00031
10146	1	0.00031
10147	1	0.00031
10148	1	0.00031
10149	1	0.00031
10150	1	0.00031
10151	1	0.00031
10152	1	0.00031
10153	1	0.00031
10154	1	0.00031
10155	1	0.00031
10156	1	0.00031
10157	1	0.00031
10158	1	0.00031
10159	1	0.00031
10160	1	0.00031
10161	1	0.00031
10162	1	0.00031
10163	1	0.00031
10164	1	0.00031
10165	1	0.00031
10166	1	0.00031
10167	1	0.00031
10168	1	0.00031
10169	1	0.00031
10170	1	0.00031
10171	1	0.00031
10172	1	0.00031
10173	1	0.00031
10174	1	0.00031
10175	1	0.00031
10176	1	0.00031
10177	1	0.00031
10178	1	0.00031
10179	1	0.00031
10180	1	0.00031
10181	1	0.00031
10182	1	0.00031
10183	1	0.00031
10184	1	0.00031
10185	1	0.00031
10186	1	0.00031
10187	1	0.00031
10188	1	0.00031
10189	1	0.00031
10190	1	0.00031
10191	1	0.00031
10192	1	0.00031
10193	1	0.00031
10194	1	0.00031
10195	1	0.00031
10196	1	0.00031
10197	1	0.00031
10198	1	0.00031
10199	1	0.00031
10200	1	0.00031
10201	1	0.00031
10202	1	0.00031
10203	1	0.00031
10204	1	0.00031
10205	1	0.00031
10206	1	0.00031
10207	1	0.00031
10208	1	0.00031
10209	1	0.00031
10210	1	0.00031
10211	1	0.00031
10212	1	0.00031
10213	1	0.00031
10214	1	0.00031
10215	1	0.00031
10216	1	0.00031
10217	1	0.00031
10218	1	0.00031
10219	1	0.00031
10220	1	0.00031
10221	1	0.00031
10222	1	0.00031
10223	1	0.00031
10224	1	0.00031
10225	1	0.00031
10226	1	0.00031
10227	1	0.00031
10228	1	0.00031
10229	1	0.00031
10230	1	0.00031
10231	1	0.00031
10232	1	0.00031
10233	1	0.00031
10234	1	0.00031
10235	1	0.00031
10236	1	0.00031
10237	1	0.00031
10238	1	0.00031
10239	1	0.00031
10240	1	0.00031
10241	1	0.00031
10242	1	0.00031
10243	1	0.00031
10244	1	0.00031
10245	1	0.00031
10246	1	0.00031
10247	1	0.00031
10248	1	0.00031
10249	1	0.00031
10250	1	0.00031
10251	1	0.00031
10252	1	0.00031
10253	1	0.00031
10254	1	0.00031
10255	1	0.00031
10256	1	0.00031
10257	1	0.00031
10258	1	0.00031
10259	1	0.00031
10260	1	0.00031
10261	1	0.00031
10262	1	0.00031
10263	1	0.00031
10264	1	0.00031
10265	1	0.00031
10266	1	0.00031
10267	1	0.00031
10268	1	0.00031
10269	1	0.00031
10270	1	0.00031
10271	1	0.00031
10272	1	0.00031
10273	1	0.00031
10274	1	0.00031
10275	1	0.00031
10276	1	0.00031
10277	1	0.00031
10278	1	0.00031
10279	1	0.00031
10280	1	0.00031
10281	1	0.00031
10282	1	0.00031
10283	1	0.00031
10284	1	0.00031
10285	1	0.00031
10286	1	0.00031
10287	1	0.00031
10288	1	0.00031
10289	1	0.00031
10290	1	0.00031
10291	1	0.00031
10292	1	0.00031
10293	1	0.00031
10294	1	0.00031
10295	1	0.00031
10296	1	0.00031
10297	1	0.00031
10298	1	0.00031
10299	1	0.00031
10300	1	0.00031
10301	1	0.00031
10302	1	0.00031
10303	1	0.00031
10304	1	0.00031
10305	1	0.00031
10306	1	0.00031
10307	1	0.00031
10308	1	0.00031
10309	1	0.00031
10310	1	0.00031
10311	1	0.00031
10312	1	0.00031
10313	1	0.00031
10314	1	0.00031
10315	1	0.00031
10316	1	0.00031
10317	1	0.00031
10318	1	0.00031
10319	1	0.00031
10320	1	0.00031
10321	1	0.00031
10322	1	0.00031
10323	1	0.00031
10324	1	0.00031
10325	1	0.00031
10326	1	0.00031
10327	1	0.00031
10328	1	0.00031
10329	1	0.00031
10330	1	0.00031
10331	1	0.00031
10332	1	0.00031
10333	1	0.00031
10334	1	0.00031
10335	1	0.00031
10336	1	0.00031
10337	1	0.00031
10338	1	0.00031
10339	1	0.00031
10340	1	0.00031
10341	1	0.00031
10342	1	0.00031
10343	1	0.00031
10344	1	0.00031
10345	1	0.00031
10346	1	0.00031
10347	1	0.00031
10348	1	0.00031
10349	1	0.00031
10350	1	0.00031
10351	1	0.00031
10352	1	0.00031
10353	1	0.00031
10354	1	0.00031
10355	1	0.00031
10356	1	0.00031
10357	1	0.00031
10358	1	0.00031
10359	1	0.00031
10360	1	0.00031
10361	1	0.00031
10362	1	0.00031
10363	1	0.00031
10364	1	0.00031
10365	1	0.00031
10366	1	0.00031
10367	1	0.00031
10368	1	0.00031
10369	1	0.00031
10370	1	0.00031
10371	1	0.00031
10372	1	0.00031
10373	1	0.00031
10374	1	0.00031
10375	1	0.00031
10376	1	0.00031
10377	1	0.00031
10378	1	0.00031
10379	1	0.00031
10380	1	0.00031
10381	1	0.00031
10382	1	0.00031
10383	1	0.00031
10384	1	0.00031
10385	1	0.00031
10386	1	0.00031
10387	1	0.00031
10388	1	0.00031
10389	1	0.00031
10390	1	0.00031
10391	1	0.00031
10392	1	0.00031
10393	1	0.00031
10394	1	0.00031
10395	1	0.00031
10396	1	0.00031
10397	1	0.00031
10398	1	0.00031
10399	1	0.00031
10400	1	0.00031
10401	1	0.00031
10402	1	0.00031
10403	1	0.00031
10404	1	0.00031
10405	1	0.00031
10406	1	0.00031
10407	1	0.00031
10408	1	0.00031
10409	1	0.00031
10410	1	0.00031
10411	1	0.00031
10412	1	0.00031
10413	1	0.00031
10414	1	0.00031
10415	1	0.00031
10416	1	0.00031
10417	1	0.00031
10418	1	0.00031
10419	1	0.00031
10420	1	0.00031
10421	1	0.00031
10422	1	0.00031
10423	1	0.00031
10424	1	0.00031
10425	1	0.00031
10426	1	0.00031
10427	1	0.00031
10428	1	0.00031
10429	1	0.00031
10430	1	0.00031
10431	1	0.00031
10432	1	0.00031
10433	1	0.00031
10434	1	0.00031
10435	1	0.00031
10436	1	0.00031
10437	1	0.00031
10438	1	0.00031
10439	1	0.00031
10440	1	0.00031
10441	1	0.00031
10442	1	0.00031
10443	1	0.00031
10444	1	0.00031
10445	1	0.00031
10446	1	0.00031
10447	1	0.00031
10448	1	0.00031
10449	1	0.00031
10450	1	0.00031
10451	1	0.00031
10452	1	0.00031
10453	1	0.00031
10454	1	0.00031
10455	1	0.00031
10456	1	0.00031
10457	1	0.00031
10458	1	0.00031
10459	1	0.00031
10460	1	0.00031
10461	1	0.00031
10462	1	0.00031
10463	1	0.00031
10464	1	0.00031
10465	1	0.00031
10466	1	0.00031
10467	1	0.00031
10468	1	0.00031
10469	1	0.00031
10470	1	0.00031
10471	1	0.00031
10472	1	0.00031
10473	1	0.00031
10474	1	0.00031
10475	1	0.00031
10476	1	0.00031
10477	1	0.00031
10478	1	0.00031
10479	1	0.00031
10480	1	0.00031
10481	1	0.00031
10482	1	0.00031
10483	1	0.00031
10484	1	0.00031
10485	1	0.00031
10486	1	0.00031
10487	1	0.00031
10488	1	0.00031
10489	1	0.00031
10490	1	0.00031
10491	1	0.00031
10492	1	0.00031
10493	1	0.00031
10494	1	0.00031
10495	1	0.00031
10496	1	0.00031
10497	1	0.00031
10498	1	0.00031
10499	1	0.00031
10500	1	0.00031
10501	1	0.00031
10502	1	0.00031
10503	1	0.00031
10504	1	0.00031
10505	1	0.00031
10506	1	0.00031
10507	1	0.00031
10508	1	0.00031
10509	1	0.00031
10510	1	0.00031
10511	1	0.00031
10512	1	0.00031
10513	1	0.00031
10514	1	0.00031
10515	1	0.00031
10516	1	0.00031
10517	1	0.00031
10518	1	0.00031
10519	1	0.00031
10520	1	0.00031
10521	1	0.00031
10522	1	0.00031
10523	1	0.00031
10524	1	0.00031
10525	1	0.00031
10526	1	0.00031
10527	1	0.00031
10528	1	0.00031
10529	1	0.00031
10530	1	0.00031
10531	1	0.00031
10532	1	0.00031
10533	1	0.00031
10534	1	0.00031
10535	1	0.00031
10536	1	0.00031
10537	1	0.00031
10538	1	0.00031
10539	1	0.00031
10540	1	0.00031
10541	1	0.00031
10542	1	0.00031
10543	1	0.00031
10544	1	0.00031
10545	1	0.00031
10546	1	0.00031
10547	1	0.00031
10548	1	0.00031
10549	1	0.00031
10550	1	0.00031
10551	1	0.00031
10552	1	0.00031
10553	1	0.00031
10554	1	0.00031
10555	1	0.00031
10556	1	0.00031
10557	1	0.00031
10558	1	0.00031
10559	1	0.00031
10560	1	0.00031
10561	1	0.00031
10562	1	0.00031
10563	1	0.00031
10564	1	0.00031
10565	1	0.00031
10566	1	0.00031
10567	1	0.00031
10568	1	0.00031
10569	1	0.00031
10570	1	0.00031
10571	1	0.00031
10572	1	0.00031
10573	1	0.00031
10574	1	0.00031
10575	1	0.00031
10576	1	0.00031
10577	1	0.00031
10578	1	0.00031
10579	1	0.00031
10580	1	0.00031
10581	1	0.00031
10582	1	0.00031
10583	1	0.00031
10584	1	0.00031
10585	1	0.00031
10586	1	0.00031
10587	1	0.00031
10588	1	0.00031
10589	1	0.00031
10590	1	0.00031
10591	1	0.00031
10592	1	0.00031
10593	1	0.00031
10594	1	0.00031
10595	1	0.00031
10596	1	0.00031
10597	1	0.00031
10598	1	0.00031
10599	1	0.00031
10600	1	0.00031
10601	1	0.00031
10602	1	0.00031
10603	1	0.00031
10604	1	0.00031
10605	1	0.00031
10606	1	0.00031
10607	1	0.00031
10608	1	0.00031
10609	1	0.00031
10610	1	0.00031
10611	1	0.00031
10612	1	0.00031
10613	1	0.00031
10614	1	0.00031
10615	1	0.00031
10616	1	0.00031
10617	1	0.00031
10618	1	0.00031
10619	1	0.00031
10620	1	0.00031
10621	1	0.00031
10622	1	0.00031
10623	1	0.00031
10624	1	0.00031
10625	1	0.00031
10626	1	0.00031
10627	1	0.00031
10628	1	0.00031
10629	1	0.00031
10630	1	0.00031
10631	1	0.00031
10632	1	0.00031
10633	1	0.00031
10634	1	0.00031
10635	1	0.00031
10636	1	0.00031
10637	1	0.00031
10638	1	0.00031
10639	1	0.00031
10640	1	0.00031
10641	1	0.00031
10642	1	0.00031
10643	1	0.00031
10644	1	0.00031
10645	1	0.00031
10646	1	0.00031
10647	1	0.00031
10648	1	0.00031
10649	1	0.00031
10650	1	0.00031
10651	1	0.00031
10652	1	0.00031
10653	1	0.00031
10654	1	0.00031
10655	1	0.00031
10656	1	0.00031
10657	1	0.00031
10658	1	0.00031
10659	1	0.00031
10660	1	0.00031
10661	1	0.00031
10662	1	0.00031
10663	1	0.00031
10664	1	0.00031
10665	1	0.00031
10666	1	0.00031
10667	1	0.00031
10668	1	0.00031
10669	1	0.00031
10670	1	0.00031
10671	1	0.00031
10672	1	0.00031
10673	1	0.00031
10674	1	0.00031
10675	1	0.00031
10676	1	0.00031
10677	1	0.00031
10678	1	0.00031
10679	1	0.00031
10680	1	0.00031
10681	1	0.00031
10682	1	0.00031
10683	1	0.00031
10684	1	0.00031
10685	1	0.00031
10686	1	0.00031
10687	1	0.00031
10688	1	0.00031
10689	1	0.00031
10690	1	0.00031
10691	1	0.00031
10692	1	0.00031
10693	1	0.00031
10694	1	0.00031
10695	1	0.00031
10696	1	0.00031
10697	1	0.00031
10698	1	0.00031
10699	1	0.00031
10700	1	0.00031
10701	1	0.00031
10702	1	0.00031
10703	1	0.00031
10704	1	0.00031
10705	1	0.00031
10706	1	0.00031
10707	1	0.00031
10708	1	0.00031
10709	1	0.00031
10710	1	0.00031
10711	1	0.00031
10712	1	0.00031
10713	1	0.00031
10714	1	0.00031
10715	1	0.00031
10716	1	0.00031
10717	1	0.00031
10718	1	0.00031
10719	1	0.00031
10720	1	0.00031
10721	1	0.00031
10722	1	0.00031
10723	1	0.00031
10724	1	0.00031
10725	1	0.00031
10726	1	0.00031
10727	1	0.00031
10728	1	0.00031
10729	1	0.00031
10730	1	0.00031
10731	1	0.00031
10732	1	0.00031
10733	1	0.00031
10734	1	0.00031
10735	1	0.00031
10736	1	0.00031
10737	1	0.00031
10738	1	0.00031
10739	1	0.00031
10740	1	0.00031
10741	1	0.00031
10742	1	0.00031
10743	1	0.00031
10744	1	0.00031
10745	1	0.00031
10746	1	0.00031
10747	1	0.00031
10748	1	0.00031
10749	1	0.00031
10750	1	0.00031
10751	1	0.00031
10752	1	0.00031
10753	1	0.00031
10754	1	0.00031
10755	1	0.00031
10756	1	0.00031
10757	1	0.00031
10758	1	0.00031
10759	1	0.00031
10760	1	0.00031
10761	1	0.00031
10762	1	0.00031
10763	1	0.00031
10764	1	0.00031
10765	1	0.00031
10766	1	0.00031
10767	1	0.00031
10768	1	0.00031
10769	1	0.00031
10770	1	0.00031
10771	1	0.00031
10772	1	0.00031
10773	1	0.00031
10774	1	0.00031
10775	1	0.00031
10776	1	0.00031
10777	1	0.00031
10778	1	0.00031
10779	1	0.00031
10780	1	0.00031
10781	1	0.00031
10782	1	0.00031
10783	1	0.00031
10784	1	0.00031
10785	1	0.00031
10786	1	0.00031
10787	1	0.00031
10788	1	0.00031
10789	1	0.00031
10790	1	0.00031
10791	1	0.00031
10792	1	0.00031
10793	1	0.00031
10794	1	0.00031
10795	1	0.00031
10796	1	0.00031
10797	1	0.00031
10798	1	0.00031
10799	1	0.00031
10800	1	0.00031
10801	1	0.00031
10802	1	0.00031
10803	1	0.00031
10804	1	0.00031
10805	1	0.00031
10806	1	0.00031
10807	1	0.00031
10808	1	0.00031
10809	1	0.00031
10810	1	0.00031
10811	1	0.00031
10812	1	0.00031
10813	1	0.00031
10814	1	0.00031
10815	1	0.00031
10816	1	0.00031
10817	1	0.00031
10818	1	0.00031
10819	1	0.00031
10820	1	0.00031
10821	1	0.00031
10822	1	0.00031
10823	1	0.00031
10824	1	0.00031
10825	1	0.00031
10826	1	0.00031
10827	1	0.00031
10828	1	0.00031
10829	1	0.00031
10830	1	0.00031
10831	1	0.00031
10832	1	0.00031
10833	1	0.00031
10834	1	0.00031
10835	1	0.00031
10836	1	0.00031
10837	1	0.00031
10838	1	0.00031
10839	1	0.00031
10840	1	0.00031
10841	1	0.00031
10842	1	0.00031
10843	1	0.00031
10844	1	0.00031
10845	1	0.00031
10846	1	0.00031
10847	1	0.00031
10848	1	0.00031
10849	1	0.00031
10850	1	0.00031
10851	1	0.00031
10852	1	0.00031
10853	1	0.00031
10854	1	0.00031
10855	1	0.00031
10856	1	0.00031
10857	1	0.00031
10858	1	0.00031
10859	1	0.00031
10860	1	0.00031
10861	1	0.00031
10862	1	0.00031
10863	1	0.00031
10864	1	0.00031
10865	1	0.00031
10866	1	0.00031
10867	1	0.00031
10868	1	0.00031
10869	1	0.00031
10870	1	0.00031
10871	1	0.00031
10872	1	0.00031
10873	1	0.00031
10874	1	0.00031
10875	1	0.00031
10876	1	0.00031
10877	1	0.00031
10878	1	0.00031
10879	1	0.00031
10880	1	0.00031
10881	1	0.00031
10882	1	0.00031
10883	1	0.00031
10884	1	0.00031
10885	1	0.00031
10886	1	0.00031
10887	1	0.00031
10888	1	0.00031
10889	1	0.00031
10890	1	0.00031
10891	1	0.00031
10892	1	0.00031
10893	1	0.00031
10894	1	0.00031
10895	1	0.00031
10896	1	0.00031
10897	1	0.00031
10898	1	0.00031
10899	1	0.00031
10900	1	0.00031
10901	1	0.00031
10902	1	0.00031
10903	1	0.00031
10904	1	0.00031
10905	1	0.00031
10906	1	0.00031
10907	1	0.00031
10908	1	0.00031
10909	1	0.00031
10910	1	0.00031
10911	1	0.00031
10912	1	0.00031
10913	1	0.00031
10914	1	0.00031
10915	1	0.00031
10916	1	0.00031
10917	1	0.00031
10918	1	0.00031
10919	1	0.00031
10920	1	0.00031
10921	1	0.00031
10922	1	0.00031
10923	1	0.00031
10924	1	0.00031
10925	1	0.00031
10926	1	0.00031
10927	1	0.00031
10928	1	0.00031
10929	1	0.00031
10930	1	0.00031
10931	1	0.00031
10932	1	0.00031
10933	1	0.00031
10934	1	0.00031
10935	1	0.00031
10936	1	0.00031
10937	1	0.00031
10938	1	0.00031
10939	1	0.00031
10940	1	0.00031
10941	1	0.00031
10942	1	0.00031
10943	1	0.00031
10944	1	0.00031
10945	1	0.00031
10946	1	0.00031
10947	1	0.00031
10948	1	0.00031
10949	1	0.00031
10950	1	0.00031
10951	1	0.00031
10952	1	0.00031
10953	1	0.00031
10954	1	0.00031
10955	1	0.00031
10956	1	0.00031
10957	1	0.00031
10958	1	0.00031
10959	1	0.00031
10960	1	0.00031
10961	1	0.00031
10962	1	0.00031
10963	1	0.00031
10964	1	0.00031
10965	1	0.00031
10966	1	0.00031
10967	1	0.00031
10968	1	0.00031
10969	1	0.00031
10970	1	0.00031
10971	1	0.00031
10972	1	0.00031
10973	1	0.00031
10974	1	0.00031
10975	1	0.00031
10976	1	0.00031
10977	1	0.00031
10978	1	0.00031
10979	1	0.00031
10980	1	0.00031
10981	1	0.00031
10982	1	0.00031
10983	1	0.00031
10984	1	0.00031
10985	1	0.00031
10986	1	0.00031
10987	1	0.00031
10988	1	0.00031
10989	1	0.00031
10990	1	0.00031
10991	1	0.00031
10992	1	0.00031
10993	1	0.00031
10994	1	0.00031
10995	1	0.00031
10996	1	0.00031
10997	1	0.00031
10998	1	0.00031
10999	1	0.00031
11000	1	0.00031
11001	1	0.00031
11002	1	0.00031
11003	1	0.00031
11004	1	0.00031
11005	1	0.00031
11006	1	0.00031
11007	1	0.00031
11008	1	0.00031
11009	1	0.00031
11010	1	0.00031
11011	1	0.00031
11012	1	0.00031
11013	1	0.00031
11014	1	0.00031
11015	1	0.00031
11016	1	0.00031
11017	1	0.00031
11018	1	0.00031
11019	1	0.00031
11020	1	0.00031
11021	1	0.00031
11022	1	0.00031
11023	1	0.00031
11024	1	0.00031
11025	1	0.00031
11026	1	0.00031
11027	1	0.00031
11028	1	0.00031
11029	1	0.00031
11030	1	0.00031
11031	1	0.00031
11032	1	0.00031
11033	1	0.00031
11034	1	0.00031
11035	1	0.00031
11036	1	0.00031
11037	1	0.00031
11038	1	0.00031
11039	1	0.00031
11040	1	0.00031
11041	1	0.00031
11042	1	0.00031
11043	1	0.00031
11044	1	0.00031
11045	1	0.00031
11046	1	0.00031
11047	1	0.00031
11048	1	0.00031
11049	1	0.00031
11050	1	0.00031
11051	1	0.00031
11052	1	0.00031
11053	1	0.00031
11054	1	0.00031
11055	1	0.00031
11056	1	0.00031
11057	1	0.00031
11058	1	0.00031
11059	1	0.00031
11060	1	0.00031
11061	1	0.00031
11062	1	0.00031
11063	1	0.00031
11064	1	0.00031
11065	1	0.00031
11066	1	0.00031
11067	1	0.00031
11068	1	0.00031
11069	1	0.00031
11070	1	0.00031
11071	1	0.00031
11072	1	0.00031
11073	1	0.00031
11074	1	0.00031
11075	1	0.00031
11076	1	0.00031
11077	1	0.00031
11078	1	0.00031
11079	1	0.00031
11080	1	0.00031
11081	1	0.00031
11082	1	0.00031
11083	1	0.00031
11084	1	0.00031
11085	1	0.00031
11086	1	0.00031
11087	1	0.00031
11088	1	0.00031
11089	1	0.00031
11090	1	0.00031
11091	1	0.00031
11092	1	0.00031
11093	1	0.00031
